,id,text,botornot
22931,842336490671747072,"""RT @drbenwhite: To all my followers! This is a really important tweet to RT. &amp; tag any labour MPs before Monday https://t.co/RIh2ktmHp4""",1
594,115182311,"""RT @schooltruth: Or the party continues triangulating itself to death and disappoints everyone. https://t.co/SarxLlNlu9""",1
13538,337291312,"""RT @vivahate72: Funnily enough the BBC didnt show you this angle of Jeremy Corbyn speaking to the huge crowd at #glastonbury. https://t.co…""",1
18196,66649874,"""I havent seen any ban on Mrs May going. Im sure she could be guaranteed the response she deserves https://t.co/XiWMvzOeG4""",1
3323,1645025486,"""RT @davesmith_109: When @EmilyThornberry says Labour will win the next general election #pac17 https://t.co/PMFAZX7acc""",1
14165,350446268,"""RT @NotTheToryPress: This isnt a joke.\nI swear to you I didnt make this up.\nThe Tory media is now embarrassingly desperate.\n#JC4PM https:…""",1
5105,210163237,"""RT @michaelnixon70: Keep remembering @theJeremyVine s friend saying over a year ago they predicted Jeremy Corbyn as PM.Stuck with me.Its c…""",1
3652,178730312,"""RT @Rachael_Swindon: Theres still quite a few Tory voters that havent quite grasped how housing benefit works just yet. Hope this help… """,1
8846,272503369,"""@adriantoomey 3D chess school of tormenting Tories""",1
23316,848583736727920645,"""RT @HackneyAbbott: The #QueensSpeech showed only @jeremycorbyns Labour has a programme for a better Britain.\nHit RT if youre with us↓\nhtt…""",1
18532,71000728,""". @nita_clarke you can tell something is happening in this country when crowds are cheering Jeremy Corbyn at Glastonbury #PAC17""",1
1209,1287447402,"""RT @LabourCfS: This is just the beginning #GE2017 https://t.co/TZxsD0LYu7""",1
3572,174748955,"""RT @AngelaRayner: Thanks to you all for inviting me to speak l really enjoyed it https://t.co/UKlYmuhLpV""",1
5533,2147655596,"""RT @jeremycorbyn: We’ve had a surge of new members since polling day as support for our policies to transform Britain grows. Join us… """,1
15025,409116367,"""RT @Rebus1951: @SE25A @BorisJohnson He is a tory, they never feel shame, taught that from Eton onwards""",1
24811,874546010311229441,"""RT @jon_trickett: At Labour Party exec tonight, we were told another 106 people have joined since last meeting.\nWelcome to the fight for a…""",1
11846,3124440627,"""RT @Corbyn_Power: @jeremycorbyn Want to learn Ohhh Jeremy Corbyn in sign language? See below:\n#OhJeremyCorbyn #Glastonbury… """,1
4333,198836236,"""RT @Thomashornall: Jeremy Corbyn just endorsed £10/ph min wage for 16 year olds at Unison conference b/c young people dont eat less than…""",1
4852,20754491,"""RT @Rachael_Swindon: Theres still quite a few Tory voters that havent quite grasped how housing benefit works just yet. Hope this help… """,1
888,1259137987,"""RT @IanTheMckenna: @OwenJones84 Jeremy Corbyn arrives at Glastonbury to chants of Ohhhhh Jeremy Corbyn! https://t.co/n0Ik3EHdOx""",1
24773,873900396959477761,"""RT @AaronBastani: A wager - this is as popular as Theresa May will get with the general public https://t.co/DyGD1kmCa2""",1
13304,332410091,"""RT @ChrisGiles7: Its possible that Andrea Leadsom would have been a worse PM than May. The Tories dont have a pool of talent, more like a…""",1
13200,3319151667,"""@Channel4News @johnmcdonnellMP Shouldnt Corbyn be in Camden sorting out the Labour mess? Where is he @GlastoFest!… https://t.co/cFylhrYGI9""",1
7419,2491232172,"""RT @eFlat_Horn: Jeremy Corbyn does #Glastonbury, whilst Theresa May does Butlins Minehead to 30 carefully selected Tories""",1
25526,876222338,"""RT @ralasdair: What is going on?! This is utterly, bafflingly, brilliantly amazing. https://t.co/xeJpHE7XVT""",1
17859,611786981,"""RT @Empcs: My sons say #OhJeremyCorbyn is being sung at end of nights out, in clubs &amp; on streets of Lancashire.\nHope is a wond… """,1
809,122715940,"""RT @JamieLBullen: Jeremy Corbyns message for Donald Trump as he receives rock star welcome on Glastonburys Pyramid Stage… """,1
19128,723251650174017536,"""RT @josephdevanny: Re: todays headline about a #cyber attack on parliament, this is what we said @ICSA_Kings about risks and drivers… """,1
25576,876222338,"""RT @DerbyChrisW: Just heard @BBCRadio4 news claim that Jeremy Corbyn was greeted with some boos and cheers at Glastonbury  https://t.co/rTA…""",1
13345,3346326105,"""RT @HerseyJane: ON #ArmedForcesDay remember the 1 in 10 service personnel homeless &amp; unable to access MH care because of Tory govt. https:/…""",1
2904,150573390,"""@Vision245 @SCOTSANGEL1 @pilaraymara @evolvingpeasant @IanBlackfordMP Red or Blue Tories,pretty much the same thing,these days.""",1
9282,2775981424,"""RT @scottishfirst: Revealed: Inside the secretive Tory election call centre https://t.co/ihI9S2yUMz via @YouTube""",1
24073,860502653675110400,"""RT @jeremyforlab: Great @chunkymark reflects on the significance of oh, Jeremy Corbyn. Cultural anthropology students, bookmark it! https…""",1
8425,265918773,"""RT @BolsoverBeast: Not everyone knows that Theresa Mays communications chief, Laura Kuenssberg also does jobs for the BBC. https://t.co/kS…""",1
14655,389516094,"""RT @chunkymark: Oh Jeremy Corbyn Seven Nation Army Radiohead at Glastonbury inspiring a Nation never witnessed before https://t.co/8lwQaL…""",1
17279,552247360,"""RT @LondonEconomic: Tory MP who lost Peterborough seat lashes out, calling constituent thick chav https://t.co/FHjzCNrZg2 via @LondonEcon…""",1
18717,713285621,"""RT @socialistmartin: our leader jeremy is welcomed by 200,000 at glastonbury can anyone see Tory may doing it .? jeremy will be our next… """,1
19028,723251650174017536,"""RT @BenSwansea: Did a postal vote already! #GE2017 #GeneralElection #LibDems @LibDems #credibleopposition""",1
19183,726099958013792257,"""RT @daverussell: #Hillsborough must be kept in public eye. Joint Enterprise shouldnt just be used when it suits TORY purposes! https://t.c…""",1
12640,3255604679,"""RT @MissEllieMae: None of the replies to this tweet question Sams assertion that Jeremy Corbyn is the Prime Minister. Our work here… """,1
15324,4264297743,"""RT @daverussell: Theresa May needs to step aside and let Labour form a government that the country actually wants https://t.co/BGzEy6wVzx v…""",1
22357,821798222045868032,"""RT @Rachael_Swindon: Rumours of Jeremy Corbyn crowd surfing from the back of the gathered masses right up to the #Glastonbury stage as yet…""",1
21730,794141743017054208,"""RT @JoStevensLabour: I never take a single vote for granted @PEBradbury enjoy your 🍺comrade 😉 https://t.co/MJSqF2GNBb""",1
10953,296367001,"""RT @WestmonsterUK: IMMIGRATION: May stands up to Juncker over rights of EU citizens living in UK.\nhttps://t.co/x4igrU4p3B""",1
12157,3231068674,"""RT @RobinLaRoca: Jeremy Corbyn at #Glastonbury NOW. https://t.co/3a4HlArnhV""",1
22691,835834801919754241,"""RT @Rachael_Swindon: What a time to be alive. Unless youre a Tory. #BBCQT https://t.co/eASrpFpoLQ""",1
11337,303414800,"""RT @RedLeftAndy: Progress are finished. Good to see @paulmasonnews telling it like it is. https://t.co/Zu5QlqOND8""",1
8182,2593262876,"""RT @SeemaChandwani: Welcome to our world - weve been here for 2 yrs. The media tried to create a world to pretend this wasnt happenin… """,1
11592,3102812506,"""RT @richardsguest: Jeremy Corbyn knocks it out of the park!""",1
7844,2547505012,"""RT @EL4JC: We hear-by declare ourselves to be fully paid up members of the deluded, naive, cult of Jeremy Corbyn. Come join us. https://t.c…""",1
15952,466943933,"""RT @NameChangeGirl: Love you Liverpool! Theresa May booed &amp; heckled with shouts of shame on you at Armed Forces Day in Liverpool https:…""",1
14722,390150468,"""RT @gaurangmorjaria: Jeremy Corbyns brilliant speech at Glastonbury! Build Bridges Not Walls  .@TazminaKhanum Live at #Glastonbury https…""",1
4976,209988094,"""RT @imajsaclaimant: C4news investigation shows illegal activity by Tories during election: https://t.co/eNJHNWJ34r via @YouTube""",1
24241,868523826447089664,"""independent|Ed Miliband has been channeling Alan Partridge on Radio 2 and even Tories are starting to like him|… https://t.co/F1bwscR3Xy""",1
19225,726099958013792257,"""RT @Corbyn_Power: @jeremycorbyn Jeremy Corbyn arrives at Glastonbury to chants of Ohhhhh Jeremy Corbyn!\n#Glastonbury2017… """,1
2501,146422118,"""RT @guardian: Jeremy Corbyn calls for unity in Glastonbury speech https://t.co/351Skc6Qnb""",1
14861,3950928695,"""RT @blacktriangle1: #FrankieBoyle on the connection between #Tory govt that wants rid of #HumanRights laws &amp; #GrenfellTower victims... http…""",1
14630,389516094,"""RT @AaronBastani: Fake news on @BBCRadio4 - they know its utterly ridiculous to say but....balance! Even if its in your head! https://t.c…""",1
2230,144558954,"""RT @ByLucyJones: #Glastonbury festival-goers chant oh Jeremy Corbyn as he arrives on The Pyramid Stage https://t.co/cIDz2h1lSY""",1
22494,823596686626979841,"""RT @mellysbelly007: @pauldaly1954 @Greekboy8 @xiangvexnb @BorisJohnson @UKLabour Yes really Scandalous Especially the ones sold to Tory… """,1
1636,134421450,"""RT @aliceperryuk: This is disgraceful. The Tory Government has slashed Council funding. They must urgently provide emergency funding… """,1
23917,858261808787927040,"""RT @chunkymark: We need change in this country\nWe need a new leader\nWe need a new vision\nWe need Jeremy Corbyn\n https://t.co/cSPdNYp4pK""",1
18551,71000728,"""@paulmasonnews This is a leftwing Labour party. It got 12 million votes. Question for you is: do you want to be pa… https://t.co/6A0Q0cFyoQ""",1
19787,739118222,"""RT @NameChangeGirl: Love you Liverpool! Theresa May booed &amp; heckled with shouts of shame on you at Armed Forces Day in Liverpool https:…""",1
1168,1287447402,"""RT @Alex_RowleyMSP: If you want to be part of a movement for change to transform our country then I ask you to join the Labour Party https:…""",1
4626,20004497,"""RT @jeremycorbyn: We’ve had a surge of new members since polling day as support for our policies to transform Britain grows. Join us… """,1
7869,2547505012,"""RT @aberoconnell: #Corbyn just smashed it at Glastonbury. This is getting incredible now, so much political energy in young + old alike to…""",1
13749,340875095,"""RT @EL4JC: None of our freedoms were handed down to us by those in power  The best of Jeremy Corbyns #Glastonbury set, part… """,1
7963,2556597078,"""RT @WillBlackWriter: UK Parliament has been hit by a sustained cyber-attack. Thank goodness Theresa May hasnt mastered email yet https:/…""",1
24495,870705205267922946,"""RT @WillBlackWriter: @AshBeechey After yesterday being exposed for telling guests to go easy on the Tories, on todays Dateline London,… """,1
22934,842336490671747072,"""RT @mac123_m: Theresa May is busy continuing to alienate ordinary people, divide the nation &amp; deliver austerity destructive polit… """,1
1900,141229257,"""@DougWood_ veterans under the Tories https://t.co/M04FtBBxsm""",1
26320,89780120,"""Labour meeting on 26/6, please support the NHS Reinstatement Bill as a Priority Private Members Bill.  https://t.co/vZX1L8BCsk @NickSmith4BG""",1
18861,719446423192866816,"""The Tories may skip a generation when picking a leader #premium https://t.co/or9U4BMiHd""",1
24573,870721401279442948,"""RT @UKIPNFKN: #Brexit Supporters:\nNigel Farage\nDonald Trump (possibly)\nVladimir Putin\nKatie Hopkins\nIan Brady\nand now...\nISIS!!\nhttps://t.c…""",1
19618,733793368673792005,"""RT @SamanthaPippin7: All this austerity by the Toxic Tories is probably gonna cost the Country billions more when they put all this right h…""",1
20233,746995846810636288,"""RT @AaronBastani: Looking forward to the Sun campaign on 9,000 homeless veterans Tom. https://t.co/YLZOItUsAk""",1
6117,2288515068,"""RT @hey_doopiter: @MirrorPolitics Tories cut mental health services, 20k Army &amp; plan 17k more, 5k Navy, 5k RAF, Police = Army on stre… """,1
24147,866839813,"""RT @IndyLassie: Spin this! \nThe Tory Governments Cruel and unnecessary benefit caps are one of the main factors of child poverty.… """,1
2252,144659042,"""RT @gaurangmorjaria: Chants of O Jeremy Corbyn &amp; echoes of bring down the govt, they dont speak for us, May shut the door on the… """,1
8965,2728197467,"""RT @itvnews: Theresa May praises militarys work against terror at national Armed Forces Day celebrations https://t.co/pUIvpZZtvU https://t…""",1
17835,611786981,"""RT @Value_added: @Hepworthclare Tories out this year. #FortheMany #LabourGivesHope""",1
293,1048300700,"""RT @Roger_Da_Costa: The cladding in Camden was fitted in 2006 under a Labour Government and a Labour Council. Where is the rage? https://t.…""",1
23952,858261808787927040,"""RT @zebra_crispy: Never forget the reason the Tories are acting now is because of their lax H&amp;S regulations in the first place.… """,1
5200,21195986,"""RT @foxglove53: This Facebook comment about Jeremy Corbyn is going viral https://t.co/6eK1SARKmr via @LondonEconomic""",1
17690,598190764,"""RT @Corbyn_Power: @jeremycorbyn @WorkersBeerCo Jeremy Corbyn walking at #Glastonbury2017 to cheers.\n#Glastonbury\nhttps://t.co/OvhF1Xm6Xd""",1
19975,743745586332000256,"""RT @pauldaly1954: Fire station shut by Boris Johnson to be turned into luxury flats by company run by Tory donor | Political Scrapbook http…""",1
20531,749657379688607744,"""# Tory Burch Black Suede Wedge gold Buckle Logo Nwob Sz 8.5 new!! https://t.co/vxy1AtLxyE https://t.co/MYrpqx9TyY""",1
17478,578340153,"""RT @logansteven: Thank god #JC is polar opposite of #WarCriminalBlair  #JC can lead #Labour into government, says #HarrietHarman https://t.…""",1
19417,727435232782200832,"""hey drsanazir, you may want to check https://t.co/YcwU2z8VHw for latest updates on #Glastonbury 🔥\r https://t.co/g1Z2bad1yl""",1
19955,743745586332000256,"""RT @55krissi55: @EL4JC @paulmasonnews Well done Paul Mason for standing up to the right-wing element who are better suited to LibDe… """,1
22925,842336490671747072,"""RT @Independent: Jeremy Corbyn draws biggest Glastonbury crowds in years for rousing speech https://t.co/J4udUfz8sc""",1
5669,2220840868,"""RT @gazzer175: @Rachael_Swindon If it wasnt for Jeremy I would not have become a member of the Labour Party. He has given me hope… """,1
26631,96441830,"""RT @SocialistVoice: Clock ticking on Mummy Mays zombie Tory government, says John Prescott \n\n#ToriesOut https://t.co/2ZVFn3kEGo""",1
3324,1645025486,"""RT @AJohnColes: Tory Britain. No Sober man, with a shred of decency, can chase a creature into exhaustion, then watch Dogs tear it to pieces""",1
