14agree-disagree,DotcountREL,CommacountREL,ExclcountREL,WordcountREL,UppercasecountREL,LowercasecountREL,SpecialcharREL,NumbercountREL,CharcountREL,UniquewordsREL,ApicescountREL,QuotescountREL,OpenparREL,CloseparREL,OperatorcountREL,HashtagcountREL,DottycountREL,LinkcountREL,14agree-disagreeREL
,0.697889264,1.056824666,0,1.168727035,0,1.049806385,0.67880583,0,1,1.168727035,0,0,0,0,1.735617269,0,0,,
-1,0.501261733,0.75906851,9.506406818,1.179757492,0,1.005370136,1.114411385,0,1,1.179757492,1.56481645,0,6.401701684,5.950347863,0,0,0,,17.58856713
0,0,0,0,0.835109236,2.259344115,0.674856165,4.535904766,8.437307426,1,0.835109236,0,14.73061413,0,0,17.64869246,12.94025068,0,,0
-1,1.238411342,0,0,1.008932878,0,1.070627427,0.344156457,0,1,1.008932878,0,0,0,0,0,0,0,,43.45410704
,0.717715664,2.173696188,0,1.104475764,0,1.02999225,0.797817241,0,1,1.104475764,2.240532644,0,0,0,0,0,0,,
,1.013245643,1.53437378,0,1.161801496,0,1.02780233,1.032469371,0,1,1.161801496,2.108736606,0,0,0,0,0,0,,
,4.766715352,1.804577968,0,1.402353245,39.83692595,0.391486029,1.987016526,0,1,1.402353245,0,0,0,0,5.927296712,0,10.4137886,,
-1,1.238411342,0.625115244,0,0.971564993,0.657129497,1.002821023,1.089828781,1.635992072,1,0.971564993,1.933008556,0,0,0,2.053246574,3.763667681,1.803695411,,7.242351173
-1,0,1.347079328,0,1.529978026,0,1.076659131,0.494421952,0,1,1.529978026,0,0,0,0,0,0,0,,31.21351351
-1,0.30622535,1.275235097,0.483962529,0.963276117,0.609338261,1.023208365,0.851005058,0,1,0.963276117,0.955960595,2.648534662,1.955428878,1.817560802,0.38078391,0,0,,2.68625389
-1,0.986859038,0.332092473,0,0.933029363,0.349100046,1.006724352,0.975109962,0,1,0.933029363,3.423035984,5.310863775,0,0,0.545393621,0,0,,3.847499061
-1,0.644479372,0.243986307,0,0.918849585,0,1.039109467,0.582080947,0,1,0.918849585,1.005953432,0,6.173069481,5.73783544,0,0,0,,5.653468007
0,0,1.486673041,2.068751743,0.977567089,2.604684277,1.012824641,0.636600286,0,1,0.977567089,1.021590014,0,0,0,0,0,0,,0
0,2.196834032,0,3.471905099,1.044026195,45.46193288,0.42731999,0.915755442,0,1,1.044026195,0,0,0,0,0,0,4.799398225,,0
-1,0,0,0,1.286389419,0,1.092039976,0,0,1,1.286389419,0,0,0,0,0,0,0,,55.40398647
0,0,0,0,1.08431292,1.733462295,0.903757221,2.723582997,0,1,1.08431292,6.798857679,22.60387341,0,0,0,0,0,,0
,0,1.567912005,0,1.218438065,0,1.056235386,0.287737366,0,1,1.218438065,0,0,0,0,0,0,0,,
-1,1.348590287,1.361460958,0,1.078349375,0.357796488,1.010428447,0.999400957,0.890771484,1,1.078349375,0,0,0,0,1.117959878,2.04925678,0,,7.886688466
,3.096028354,0,0,0.728673745,0,1.02780233,0.860391143,0,1,0.728673745,0,0,0,0,3.07986986,0,5.411086234,,
,3.643787217,0,7.678251661,0.989530322,0,0.861031519,2.362766446,4.813592057,1,0.989530322,0,0,0,0,6.041283188,11.07386837,10.61405377,,
,0.595839419,0.902288984,0,0.970859939,0.948498237,0.994168468,1.241885329,0,1,0.970859939,0.930032418,6.184078573,0,0,2.963648356,0,0,,
-1,0,2.785707737,3.876398897,1.054645047,0,1.049630656,0.681630265,0,1,1.054645047,0,0,0,0,0,0,0,,21.51611125
,0,0,0,1.319373763,0,0.798029213,2.70030451,9.627184114,1,1.319373763,0,0,0,0,12.08256638,22.14773674,0,,
-1,1.141427321,0.576160435,0,1.033244513,1.817002647,0.901261908,1.691757042,3.015744421,1,1.033244513,4.75100898,0,4.859122965,4.516529101,3.78490031,6.937845244,0,,13.35035819
1,0.388272408,0.979945003,0,0.890397048,0,1.047284239,0.539507561,0,1,0.890397048,1.616121907,0,0,0,0,0,0,,-4.541310367
1,0.22556778,0.683161659,0,1.020943983,0,1.056938691,0.564170764,0.893952811,1,1.020943983,1.408334805,0,0,0,0,0,0,,-7.91485521
-1,0.774007088,0.703254649,0,0.924855138,1.232117808,1.001036644,0.989449814,1.226994054,1,0.924855138,0.483252139,0,0,0,3.07986986,2.822750761,0,,5.43176338
-1,0,2.706866952,0,1.078733265,0,0.947808281,1.324677684,2.361384783,1,1.078733265,5.58019451,0,0,0,0,0,0,,20.90716471
-1,1.725655148,0,0,1.218438065,0,1.020430797,1.055037008,0.683898325,1,1.218438065,1.077414605,0,0,0,0,0,3.016015278,,12.11016098
-1,2.770130632,0,3.502360407,1.003032685,0,0.989860797,1.539647308,0,1,1.003032685,1.153022647,3.833405431,0,0,0,0,3.227665473,,6.479998418
1,1.451930538,2.198681202,0,0.985739018,2.31128306,0.903757221,2.219215775,0,1,0.985739018,2.266285893,15.06924894,0,0,0,0,0,,-25.47309723
,0,0.684792117,0,1.105251052,9.598168316,0.927843034,0.502681985,0,1,1.105251052,0.941130657,0,3.850188125,3.578729503,1.499507044,0,0,,
-1,0.301474837,1.141320194,0,1.009735529,0,1.02948876,0.837803308,0,1,1.009735529,1.882261314,3.12893713,1.925094062,1.789364751,0,0,0,,5.289163386
-1,0,0,0,1.023991577,1.500609151,1.026843559,0.26196984,0,1,1.023991577,0,0,0,0,4.688757101,0,0,,33.07700685
1,0.947384676,0.478213161,0,1.029111535,0,1.048358377,0.702079173,0,1,1.029111535,0.985834363,0,0,0,0,0,0,,-11.08079729
-1,0.877208034,0,0,1.310211445,0.698200091,1.016203866,0.609443726,0.869120788,1,1.310211445,1.369214394,0,0,0,0,0,0,,15.38999624
1,10.40687713,0,0,0.74714537,20.56516632,0.477767489,4.188540518,8.53318592,1,0.74714537,0,0,0,0,7.139698313,13.08729898,18.81582259,,-12.59181511
1,0,0,9.981727159,1.000525104,0,1.037437977,0.877598966,0,1,1.000525104,0,0,0,0,0,0,0,,-55.40398647
1,0.622255945,1.413437916,0,1.070230934,0.495274941,1.016726874,1.210481332,0,1,1.070230934,0.971265383,6.458249545,0,0,0,0,0,,-10.91704167
1,0.503928019,0.763106109,0,0.881921824,5.88270715,0.951178436,0.793573533,0.66570954,1,0.881921824,1.310949951,1.743383853,1.072625548,0.996999775,0.417748306,0,0,,-2.947020557
1,0.373721766,1.131865471,7.087616918,0.981072798,0,1.001575126,1.038578658,0,1,0.981072798,2.333335771,0,0,0,0,0,0,,-13.11336958
1,0.686510635,1.039593829,0,1.02538287,0,1.038624977,0.667738343,0,1,1.02538287,2.143118181,0,0,0,0,0,0,,-12.04434489
1,1.336055313,3.494634641,0,1.000525104,0,1.016437208,1.181383223,0,1,1.000525104,0,0,0,0,0,0,2.122810753,,-4.261845113
1,1.0186932,0,0,1.337107281,0,0.995165462,0.707741101,0,1,1.337107281,1.590055425,0,0,0,2.533441337,0,0,,-17.8722537
-1,2.48378005,0,0,0.931467994,2.259344115,0.975473911,1.429796068,0.703108952,1,0.931467994,2.21535812,3.682653532,0,0,0.882434623,1.617531335,6.201469616,,6.225167019
1,1.037823589,0,7.498011011,0.926039331,0.472022597,0.984374062,1.565669516,1.175149235,1,0.926039331,0.925666069,3.07752267,0,0,1.474867257,2.703479602,1.295612197,,-5.202252251
-1,0.474879537,0.719117536,0,0.945716532,0.755945963,0.972982986,1.319697693,0.941002959,1,0.945716532,2.964915379,4.928664126,3.032385008,2.81858583,1.181002728,2.164816373,0,,8.331426537
1,0.530747718,0,0,1.008932878,0.844880782,0.991095104,1.032469371,0,1,1.008932878,1.656864476,0,0,0,0,0,0,,-18.62318873
1,0.655629534,0,0,0.91001789,0,1.046695755,0.971735879,0,1,0.91001789,0.682238314,4.5364175,2.791053329,2.594269311,0,0,0,,-7.66837183
1,1.403532854,2.125391829,0,1.016406455,0,1.043504866,0.780087969,0,1,1.016406455,0,0,0,0,0,0,0,,-49.24798798
,1.263179568,0,0,1.143457261,0,1.026517577,1.053118759,0,1,1.143457261,0,0,0,0,0,0,0,,
-1,3.789538705,1.275235097,2.661793909,1.067226777,0,0.953714912,1.872211127,0,1,1.067226777,0,0,0,0,0,0,7.359077278,,14.77439639
0,1.904290807,1.682156849,0,0.847537417,4.799687058,0.875278272,1.852218922,3.144557625,1,0.847537417,1.98157661,0,4.053338754,3.767556939,3.946566906,7.234185367,4.160282381,,0
1,0.482129606,1.460192859,0,0.938333249,0.383743561,0.958661047,1.674807186,3.821477664,1,0.938333249,1.505090631,0,0,0,4.796133218,8.791468019,0,,-8.458623889
1,1.20302816,2.732646637,0,0.925655878,0,0.998436549,1.337293662,0,1,0.925655878,0,0,7.68204202,7.140417436,0,0,0,,-21.10628056
1,1.804542241,0,0,0.980106224,0,1.029637691,0.501485123,0,1,0.980106224,0,0,0,0,0,0,0,,-63.31884168
-1,0.779740474,0,0,1.199924287,0,0.997666151,0.866764411,0,1,1.199924287,0,0,0,0,0,0,0,,27.35999332
1,0.63668325,1.156967326,2.41493399,0.93366974,0.608109757,1.014980703,1.061611652,1.00930156,1,0.93366974,0.397513856,0,1.626238734,1.511580304,1.266720668,2.321940142,1.112763701,,-4.468063425
1,0.928808506,2.109763948,0,1.261166097,0,1.019772624,0.645293357,1.840491081,1,1.261166097,0,0,0,0,0,0,0,,-16.29529014
-1,0,3.825705292,21.29435127,1.143457261,0,0.960995178,1.872211127,1.668711913,1,1.143457261,0,0,0,0,0,0,0,,29.54879279
1,0,0,0,1.44575056,0,1.066935608,0.201746889,2.877089505,1,1.44575056,0,0,0,0,0,0,0,,-25.47309723
1,2.782333851,1.263999546,1.758894654,1.032637615,0.885822142,0.962149758,1.546429895,1.10267307,1,1.032637615,0,3.85029268,3.553367454,3.302836259,0,0,4.862826395,,-9.762817
1,0.709651443,1.074636318,0,0.96358758,0,1.042959527,0.394426501,0,1,0.96358758,0,0,0,0,0,0,0,,-24.90066808
-1,0,2.391065807,0,1.143457261,0,1.037437977,0.438799483,0,1,1.143457261,0,0,0,0,0,0,0,,55.40398647
-1,0.341399883,0.258493601,0,1.097100886,0,1.047768085,0.616691165,0,1,1.097100886,0.53288344,0,2.180038952,2.026334678,0,0,0,,5.989620159
1,0.856807847,0.741415754,0.773777299,1.052601161,0.974232685,1.007385714,0.918417522,0,1,1.052601161,0,2.54074546,3.12641245,2.90598384,0,0,0,,-4.294882672
1,0.162780872,0,1.029044037,0.839910617,1.036503228,0.979458535,1.357111803,1.935361755,1,0.839910617,0.508162043,5.631549216,0,0,2.428969529,4.452380066,0,,-5.711751183
1,0.229669012,0.69558278,1.451887587,0.956346073,2.193617741,1.016589941,0.574428414,0,1,0.956346073,0,0,0,0,2.28470346,0,0,,-8.058761669
,1.532984913,0,0,1.082398864,0.976124399,1.001920172,0.596426482,0,1,1.082398864,0.957120741,0,0,0,0,0,2.679275708,,
0,1.899518148,1.438235072,0,0.988703647,2.26783789,0.968877572,1.121743039,0,1,0.988703647,0,4.928664126,0,0,0,0,2.074927804,,0
-1,0,2.332747129,0,0.976122052,0,0.98549949,0.856194113,0,1,0.976122052,2.404474057,0,0,0,0,0,0,,27.02633487
-1,1.28521177,0.278030908,0,0.880860972,0,1.019025675,1.122510305,1.455272017,1,0.880860972,0.573159514,3.811118191,0,0,1.826434452,0,3.208899976,,6.442324009
-1,0,0,0,1.089006916,0,0.988036168,0.835808539,0,1,1.089006916,0,0,0,0,0,0,0,,105.5314028
1,0.139732253,1.692789952,0,1.062504535,0.222435427,1.048551658,0.621309002,0.553776077,1,1.062504535,0.436209895,0,0,0,0.69501488,1.273984857,0,,-4.903007653
1,0.139732253,1.692789952,0,1.062504535,0.222435427,1.048551658,0.621309002,0.553776077,1,1.062504535,0.436209895,0,0,0,0.69501488,1.273984857,0,,-4.903007653
1,9.41844415,0.838970459,0,1.003032685,0,0.890874717,2.925329885,0,1,1.003032685,3.459067942,0,0,0,0,0,9.682996418,,-19.43999525
1,0.139423793,1.900184747,0,1.06015905,0.2219444,1.046236974,0.65868355,0.552553614,1,1.06015905,0.43524696,0,0,0,0.693480631,1.271172528,0,,-4.892184236
1,0.139423793,1.900184747,0,1.06015905,0.2219444,1.046236974,0.65868355,0.552553614,1,1.06015905,0.43524696,0,0,0,0.693480631,1.271172528,0,,-4.892184236
0,1.633421856,0,0,1.08431292,0,1.035555149,0.756550832,0,1,1.08431292,0,0,0,0,0,0,0,,0
0,10.10543655,0,0,1.143457261,0,0.87363198,4.914554208,0,1,1.143457261,0,0,0,0,0,0,22.07723183,,0
1,1.424638611,2.516911376,0,1.074677877,0.755945963,0.98940464,1.121743039,0.941002959,1,1.074677877,0.741228845,0,0,0,1.181002728,2.164816373,0,,-8.331426537
-1,0.302196069,1.830481001,3.820756807,1.094217475,0,1.008438829,1.175730672,1.197640129,1,1.094217475,0.943382166,0,0,0,0,0,0,,10.60363377
1,3.299349619,0.713750987,0,1.109324209,0.750304575,0.961647143,1.702803963,0,1,1.109324209,8.828367434,0,0,0,0,0,4.118886536,,-16.53850342
-1,3.118961897,2.361546476,0,1.199924287,0,0.984184176,1.516837718,0,1,1.199924287,0,0,0,0,0,0,6.813960443,,27.35999332
0,1.057054032,0.400178378,0,1.076476501,1.682691433,0.932117803,1.689102612,3.141926196,1,1.076476501,0.824965994,5.485458818,3.374955699,3.137003476,2.628842893,4.818754437,2.309333874,,0
1,0.809730493,0,0,0.952881051,0,1.050038438,0.225025376,0,1,0.952881051,0,0,0,0,0,0,0,,-28.41230076
,1.0186932,1.542623101,0,1.014357248,0,1.039199332,1.132385762,0,1,1.014357248,0,0,0,0,0,0,0,,
0,0.244802242,1.112123631,0,1.085841198,0.779386148,1.011618427,1.020463914,0,1,1.085841198,0,8.469151534,0,0,0,0,0,,0
1,1.108052253,0,0,1.136770377,0,1.028177989,0.513215769,0,1,1.136770377,1.153022647,0,0,0,0,0,0,,-12.95999684
1,0.657906025,0.99627742,0,1.191101314,0,1.057913726,0.914165589,0,1,1.191101314,0,0,0,0,0,0,0,,-23.08499436
1,0.772324464,0.779695372,1.627455515,0.862253777,0.956230559,1.005982477,1.049303111,0.510136115,1,0.862253777,2.143118181,1.781283502,1.095943495,1.018673683,0.42682979,0,0,,-3.011086221
0,4.858382955,0,0,0.703666007,1.54678174,0.80642952,4.590517666,0,1,0.703666007,0,33.61601686,0,0,0,0,8.491243013,,0
1,0,0,0,1.130161247,0,1.053945558,0.816371131,0,1,1.130161247,2.292638054,0,9.37923735,8.717951521,0,0,0,,-25.76929603
1,0,1.857138491,3.876398897,1.221167949,0,1.039028326,0.681630265,0,1,1.221167949,0,0,0,0,0,0,0,,-21.51611125
0,0.550805044,1.112123631,0,1.063681173,0,1.034898349,0.867394327,0.727636009,1,1.063681173,0,0,0,0,0.913217226,0,0,,0
-1,0.575917736,1.017474812,0,0.973155116,0.763987942,1.01071785,0.640193774,0,1,0.973155116,1.498228516,0,0,0,0,0,0,,3.368023494
1,0,0,43.39881373,0.621444164,0,0.735939984,2.670953374,21.76580756,1,0.621444164,0,0,0,0,13.65855329,0,0,,-48.17737954
,0.619205671,1.04185874,0,0.840777398,1.971388492,1.0218544,0.879510946,0,1,0.840777398,1.28867237,3.332306682,0,0,0,0,0,,
1,0,0,0,0.998256339,1.595885922,1.005370136,0.278602846,0,1,0.998256339,3.1296329,0,0,0,0,0,0,,-35.17713427
0,0,1.370238285,1.144037497,0.982914551,0,1.054491323,0.553214248,0,1,0.982914551,1.129896119,0,0,0,0,0,0,,0
1,3.359520129,0,0,0.973155116,1.069583118,0.94101317,2.427401394,0,1,0.973155116,0,13.94707082,0,0,3.341986444,0,5.871604211,,-23.57616446
-1,1.928518425,0,3.047855621,1.003798359,0,0.975333413,1.741799474,0.955369416,1,1.003798359,1.505090631,10.00782181,0,0,0,0,4.213212182,,16.91724778
0,0.779740474,1.180773238,9.858495959,1.199924287,2.482489213,0.9707022,1.300146616,0,1,1.199924287,2.434158922,0,0,0,0,0,0,,0
1,1.281486519,0.554450042,0,1.044026195,0,1.019237311,1.068381349,0,1,1.044026195,2.285992727,0,0,0,0,0,0,,-6.423650606
1,0.753687093,0.228264039,0,0.95515523,0,1.045126564,0.377011489,0,1,0.95515523,0.470565329,0,0,0,0,0,0,,-5.289163386
-1,6.648313518,0,0,1.05318432,0,0.977088399,1.84757677,0,1,1.05318432,0,0,0,0,0,0,14.52449463,,58.31998576
0,0,1.992554839,8.318105966,1.429321577,0,0.978285811,1.462664943,0,1,1.429321577,0,0,0,0,0,0,0,,0
0,1.839581896,2.785707737,0,1.054645047,0.976124399,0.901198038,1.874483228,2.43016298,1,1.054645047,0,0,7.831207885,7.279066318,3.049968211,5.590690828,5.358551416,,0
,0.655629534,0.661886729,0,1.048498873,0.347892087,1.018355617,0.759168655,1.299170175,1,1.048498873,1.705595784,0,2.791053329,2.594269311,0,0,0,,
1,1.397322531,1.269592464,0,0.9360159,0.444870854,0.99539927,1.164954379,2.21510431,1,0.9360159,0,0,0,0,2.78005952,5.095939427,2.442171663,,-9.806015305
1,0.259913491,0.393591079,0,1.082284651,0,1.029124092,0.722303675,0,1,1.082284651,0,0,3.319400873,3.085365559,3.878354639,0,0,,-9.119997773
-1,0.69660638,0.351627325,1.467901053,0.924855138,0,1.003713213,1.096998707,2.760736621,1,0.924855138,1.449756417,0,0,0,2.309902395,4.234126141,2.029157338,,8.14764507
1,0.67670334,1.024742489,4.277883068,0.918849585,1.077222998,1.002336692,1.002970246,0.893952811,1,0.918849585,0.704167402,0,0,0,1.121952592,2.056575554,0,,-7.91485521
1,0,2.732646637,11.40768818,1.143457261,0,0.967235407,1.002970246,0,1,1.143457261,0,0,0,0,0,0,0,,-63.31884168
-1,0.644479372,0.650630152,0,1.069560364,1.367902219,0.962035217,1.194012198,1.702767258,1,1.069560364,2.682542485,0,2.743586436,2.550149084,2.137052556,3.91728677,0,,7.537957343
-1,1.933438115,0,0,0.758415531,0,0.90260447,2.328323786,5.108301775,1,0.758415531,2.011906864,0,0,0,6.411157668,11.75186031,5.631946896,,22.61387203
0,0.429652914,1.301260303,0.452686039,0.920470131,1.025926664,0.984321747,1.253712808,2.128459073,1,0.920470131,0.894180828,3.4683192,3.658115248,3.400198779,1.78087713,3.264405642,0,,0
0,0,0.522637335,2.181798286,1.12471206,1.648210051,0.984626207,0.959124553,0,1,1.12471206,1.077414605,0,0,0,5.149946324,0,0,,0
1,0,0,0,1.429321577,0,1.092039976,0,0,1,1.429321577,0,0,0,0,0,0,0,,-277.0199324
1,0.994629581,1.506183186,0,1.12545006,1.583319892,0.984555726,1.312943334,0.985459791,1,1.12545006,1.55249506,8.602524,0,0,0,0,0,,-8.72503724
-1,0.816710928,0.824505451,0,1.133599871,0,1.007312736,0.680895749,3.236725694,1,1.133599871,0,0,0,0,0,0,0,,9.552411461
-1,0,0,7.985381727,1.029111535,0,0.993756378,1.404158345,2.50306787,1,1.029111535,0,0,0,0,3.141467258,5.758411552,0,,22.16159459
1,1.37302127,2.079187658,0,0.932166246,1.092834925,0.937729979,1.717041455,2.720725945,1,0.932166246,0,0,0,0,3.414638323,6.259142992,0,,-24.08868977
-1,0.895872034,0,0,1.054251376,0,1.026207778,0.373446368,1.77522544,1,1.054251376,0.699173307,0,0,0,0,0,0,,7.858721486
1,0,0,0,1.026179594,1.288984783,0.95203485,1.575177631,3.209061371,1,1.026179594,2.527780419,0,10.34121041,9.612100395,4.027522125,7.382578913,0,,-28.41230076
1,1.814913173,0,9.178599686,0.952881051,0,0.997898598,1.008734443,0,1,0.952881051,0,0,0,0,0,0,3.172016068,,-12.73654861
-1,0,0,4.959864427,0.852266282,0.6244771,1.017428549,0.87214804,1.55470054,1,0.852266282,0,0,0,0,1.951221899,3.576653138,0,,13.76496558
-1,0,0,0,1.109324209,0,1.075740871,0,0,1,1.109324209,0,0,0,0,0,0,0,,16.53850342
-1,0.421059856,1.912852646,0,0.952881051,0,1.04107811,0.897101165,0,1,0.952881051,1.752594424,0,1.792476471,1.666097402,0,0,0,,4.924798798
-1,0.865191485,0.436724348,0,0.939827886,0,1.052148104,0.400730121,0,1,0.939827886,0,0,0,0,0,0,0,,10.11944958
-1,1.555639863,1.413437916,1.96684279,0.985739018,1.485824824,0.903757221,1.988647902,4.932153438,1,0.985739018,0,0,0,0,6.190083266,11.34662375,0,,10.91704167
0,0.717715664,2.173696188,0,1.169444926,11.4250924,0.856258617,1.595634483,0,1,1.169444926,0,14.89800747,0,0,0,0,0,,0
0,1.468813452,0,0,1.143457261,0,1.026009651,0.653096905,0,1,1.143457261,0.917055222,0,0,0,0,0,0,,0
1,1.477403004,1.118627278,0,0.835860571,1.763873914,0.884488518,2.155506231,4.39134714,1,0.835860571,4.612090589,3.833405431,2.358521673,2.192233423,4.592788388,8.41873034,0,,-6.479998418
-1,0.389870237,1.180773238,2.46462399,1.058756724,0.620622303,0.9707022,1.516837718,0,1,1.058756724,0,13.487908,0,0,0,0,0,,13.67999666
1,0.792790524,0.800356756,0,0.956868001,0,1.055486336,0.73439244,0,1,0.956868001,0,0,3.374955699,3.137003476,0,0,0,,-9.272633719
0,0.743046805,1.125207439,0,1.210719453,0,1.02780233,0.825975497,0,1,1.210719453,0,0,0,0,0,0,0,,0
1,0.380475774,1.152320871,0,1.067685997,0,1.052568651,0.845878521,0,1,1.067685997,1.187752245,0,0,0,0,0,0,,-13.35035819
0,0.367203363,0.556061816,4.642663795,1.09692121,0.584539611,0.984105792,1.53069587,0,1,1.09692121,0,12.7037273,0,0,0,0,0,,0
0,0,1.258455688,5.25354061,1.354094125,0,1.02019524,1.154735481,0,1,1.354094125,0,0,0,0,0,0,0,,0
-1,2.159281314,0,0,0.977313899,0,0.91470015,1.650186089,6.418122743,1,0.977313899,3.370373892,0,6.894140275,6.40806693,2.68501475,4.921719276,4.717357229,,18.94153384
1,0.217041163,0.16433442,0,0.972528083,0.172750538,1.063894615,0.422212561,0.43008039,1,0.972528083,1.355098781,0,0,0,0.539771006,0.989417792,0,,-3.807834122
-1,2.212223412,0.837501158,0,0.801020849,1.760784818,0.927564603,1.782863048,3.506925212,1,0.801020849,0.345301003,2.296015162,0,0,4.401355177,8.067827044,1.933207691,,3.881189946
-1,0.284499903,2.15411334,0,1.004388135,0.905773091,1.013334392,0.948755639,0,1,1.004388135,0,5.905516475,0,0,0,0,0,,9.982700265
-1,0,0,0,1.397558875,0,1.092039976,0,0,1,1.397558875,0,0,0,0,0,0,0,,49.24798798
1,0.612203345,0.618046089,0,0.914396356,0.649698308,0.986187959,1.077504384,2.42623703,1,0.914396356,1.592624174,0,1.30309275,1.21121782,2.537534134,4.651382514,0,,-3.580225297
,0.387478395,0,2.449503597,1.052261283,0.308407402,1.041792737,0.80760641,0,1,1.052261283,1.814419074,0,2.474277338,2.299827702,0,0,0,,
-1,0,0,0,1.164632396,0,1.071817013,0.325036654,0,1,1.164632396,3.651238383,0,0,0,0,0,0,,41.03998998
1,0.968695988,0.293382308,0,0.894422091,0,1.051842185,0.430723419,0,1,0.894422091,0,0,0,0,0,0,0,,-6.79803515
-1,1.31581205,0,0,1.071991183,0,0.932784146,2.55966365,0,1,1.071991183,0,27.3130137,0,0,0,0,0,,46.16998873
1,1.656628942,0.627164802,2.618157943,0.93726005,3.955704122,0.855729686,1.899066614,6.155084926,1,0.93726005,1.292897526,0,2.644637417,2.458176494,5.149946324,9.440018938,1.809609167,,-7.266096587
0,0.734406726,0.556061816,0,1.09692121,0,1.041247419,0.612278348,0,1,1.09692121,1.146319027,0,0,0,0,0,0,,0
,0.53449065,1.348979299,0,0.83057897,0.567226026,1.019648045,0.915970712,1.059126038,1,0.83057897,1.112365995,0,0,0,1.329252718,2.436563421,0,,
0,0,1.658542756,4.615827588,1.057532727,2.324643078,0.927918361,1.217478334,2.893720081,1,1.057532727,3.419078717,0,0,0,3.631754055,0,0,,0
1,2.339221423,0,7.39387197,1.270508068,1.861866909,0.950479238,1.300146616,0,1,1.270508068,3.651238383,0,0,0,0,0,0,,-41.03998998
1,1.857617012,0.468836433,0,1.064984704,0,1.043861741,0.688312914,0,1,1.064984704,2.899512834,0,0,0,0,0,2.705543117,,-10.86352676
0,1.37302127,1.039593829,0,0.994310662,0,0.937729979,1.335476687,2.720725945,1,0.994310662,2.143118181,0,0,0,3.414638323,6.259142992,0,,0
0,0.964259213,1.460192859,3.047855621,1.091085173,0,0.975333413,0.803907449,0,1,1.091085173,1.505090631,0,0,0,0,0,0,,0
1,0.820246473,0.931584081,0,1.002381366,0,1.038856211,0.626856404,0,1,1.002381366,0.640152184,0,0,0,0,0,0,,-7.195322919
-1,0.881288071,1.334548358,0.928532759,1.063681173,1.169079222,0.970137839,1.142919583,0.582108807,1,1.063681173,0.458527611,3.048894552,0,0,0.730573781,1.339165477,0,,5.153859207
,0.474879537,1.438235072,0,1.203639223,0,1.042775014,0.659848846,0,1,1.203639223,0,0,0,0,0,0,0,,
-1,1.035393089,2.195076807,0,1.105966859,0,1.006108961,0.863212097,0,1,1.105966859,0,0,0,0,0,0,0,,7.266096587
-1,1.440889242,0.727320398,0,1.043459098,0,0.992386137,0.800850767,4.282815747,1,1.043459098,1.499367853,0,0,0,1.194474242,0,2.098596182,,8.426461821
1,0.767113098,1.548868539,0,0.879582509,0,1.021300544,0.923788385,0,1,0.879582509,3.192985792,0,0,0,0,0,0,,-8.972305502
-1,0.302196069,3.203341751,0,1.039506601,0,1.029339116,1.007769147,0,1,1.039506601,0,0,0,0,1.503094382,0,0,,10.60363377
1,0.703068405,0.53233376,0,0.869791238,0.746128483,1.010998048,0.879227164,1.857564282,1,0.869791238,0,0,0,0,2.331330061,4.273403749,0,,-4.111613096
